reviewerID,review,stars
A3PRY4QBLH6XTU,"These had a lot of good reviews so I figured: These had a lot of good reviews so I figured, what the heck, I'll try them. Lesson learned.

When the box arrived I was excited to try. Like everyone says there is a terrible smell. Not fishy. It smelled like the air that comes out of a bike tire. Nasty. Stinks. I followed the preparation directions in the Miracle Noodle website. Rinse, boil, dry roast, and add sauce. I've been a restaurant cook for 20 years so I'm pretty comfortable in the kitchen.

The smell dissipated but was still there. I prepared an incredible Italian red sauce to go with them. I tossed the squeaky noodles in the sauce, topped with a little Pecorino & Parmesean and took a bite. Bad. So bad.

These things were like rubber. I literally couldn't bite through them. It tasted like eating a bowl full of rubber bands, both in flavor and texture. No joke, I literally gagged and poured the entire plate into the trash. There's no way I can imagine these being good at all. Under no circumstances would I ever buy these again. I think they're zero calories because you cannot eat them.",1
A1E78IQQUIS80H,They are fantastic though. Such a great alternative: Definitely rinse and put in ungreased nonstick pan and dry them out. They are fantastic though. Such a great alternative.,5
A1HNZ9R0QKFD7H,Noodles: Great noodles!,5
A1U4YRDNRCA313,One Star: Literally impossible to make.,1
ABDAQOIK8TER4,One Star: Taste horrible.,1
A73ZQDWRHWMVZ,"These are a little difficult for me -- I hate fish and they smell of fish: These are a  little difficult for me -- I hate fish and they smell of fish.  I have to rinse, soak in salt water, rinse again and then saute like crazy to get them to where I can eat them...but they take the flavor of whatever sauce you use, so after I get rid of the fishiness, they're pretty good.",4
A232LPNOG3W5PY,Five Stars: Great product.,5
A2116409CY9ZO9,"Great Product, if you follow instructions: The packaged noodles are suspended in liquid.
When opened up, these smell like fish.  Dump the packet into the colander and rinse, rinse, rinse.  One package is a girl sized helping.

Dump into lightly salted boiling water.  Boil for 5 minutes and drain in colander.

At this point, you can serve (but the noodles will release some water and dilute the sauce), or put back in the pan with spaghetti sauce (released water will boil off).

Serve with low carb pasta sauce, mushrooms, giardiniera, parmesan or romano cheese
OR
Just butter and parmesan or romano cheese
OR
clam sauce
OR
Melted cheese sauce

But never by themselves.

Finally, these noodles form tangles that make them difficult to handle.  I always cut them up before eating.",4
A1KRDD9FD44JVR,Delicious!: Delicious!,5
A1Y1EQL7MVCK1U,"... do work but I really do find the smell disgusting and even though rinsing gets rid of it: You know they really do work but I really do find the smell disgusting and even though rinsing gets rid of it, I remember it.  Also, they are expensive.",4
A1Z75R3T39OXBX,"More like pearl couscous: I like to use these as a substitute for rice/couscous in middle eastern dishes, they work really well! They're more of an analogous for pearl couscous than rice but the mouth feel is good either way and you can't beat the nutrition info :)",5
A1SV5XWEVM3N19,Four Stars: they are a little bit of a pain to make but well worth no calories or carbs,4
A1S3CV4NJ1CEO5,"Not like Rice but edible: less like rice and more like little bubbles that pop in your mouth.  There is an art to cooking this stuff, rinse, boil then dry before putting it in oil or adding a sauce.  It is edible if your timing is right.  I recommend these tiny pellets over the larger pieces of pasta.",3
AEJL7TH3O5384,"Great If You Can't Have Carbs: I have used these many times, and though they're not by any means a real replacement for traditional pasta, I'm on a strict low-carb diet for blood glucose normalization, so I'm glad for them. They do have an oddly fishy odor out of the package (there's no fish in it), but that rinses off quite well under running water. They are somewhat rubbery in texture. Honestly, if I didn't have a specific reason to avoid starch, I probably wouldn't use them. But being on carbohydrate restriction, I'm very happy indeed to have *something* I can enjoy that's noodle-like. Great with tomato sauce, and the rice-style is nice in chicken soup. Be sure to follow the directions, and you should have a good result.",4
A248YY38H7ZHQD,One Star: All packed water. No flavor and weird texture. Would not buy again.,1
A3JN9HEWMK3UPO,"Lots of people seem to eat it just fine, but take precautions: I ate some of the rice, and halfway through began violently vomiting. It stopped as soon as all of the rice was out of my stomach, so it wasn't any sort of food-borne illness.

Be careful with this stuff. Lots of people seem to eat it just fine, but take precautions.",1
AZYUS3XX17DQC,"great taste: Yes it might not feel like noodles but it is too close to it that complaining about it is not justified. as for the taste I add different spices ; mexican, indian or whatever I find looking delicious in a store. and it taste good it absorbs the spices. above all that it is guilt free. Great product I am gonna order more in the future.",5
A2DMTRWB4IOZJR,"I really wanted to like this...: This was like eating jellyfish.  I tried to hard to add different flavors and textures to these, but in the end it feels like you are eating jellyfish.  It is bouncy and wet in your mouth.  I loved that the carbs were so low but my fork was shaking with every bite and I was trying to swallow really quickly so that I didn't have to feel the texture.  I think they are meant for someone who is braver than I am.",1
A386CICC0LUAQU,Easy to make and adds to any dish where you ...: Easy to make and adds to any dish where you desire pasta. Doesn't smell great when you open product but that disappears when you rinse it as you are supposed to. Tastes great.,4
A1FMWEOSXVXG7S,"Wife likes it because it won't shoot up her blood glucose like pasta will: It's OK. Filling. Wife likes it because it won't shoot up her blood glucose like pasta will. Sauces will stick like it would with pasta.
Eats well, but doesn't have pasta taste. Neutral flavor lets  it work well with even mild butter and garlic (scampi) sauce. Delicate seafood flavors will stand out, the same as pasta.",3
A10Z100UHCINH4,"They literally look like worms in a weird watery goo in a plastic ...: My boss and I got these, and she said the after taste was AWFUL even after rinsing for longer than it said and pan frying them, now I am afraid to even try!  They literally look like worms in a weird watery goo in a plastic bag...  Buyer beware, try at your own risk, my fiance told me not to eat them.",1
AH5SPP9332UK4,Five Stars: Love these!! Low carb and you can flavor them how ever you want!!,5
A16WXEDCP0WNWS,on time delivery: excellent quality,5
A1FQCTQD1F5O5L,Five Stars: I love these and no calories!!,5
A389NQUB5XTJ33,"Dieter's Helper: No carb or calories! Works as a pasta in soups and sauce dishes. Rinse it to get rid of the fishy smell, after no fish smell or taste.",4
AWW7TDM0XRYSS,"Healthier choice but not that tasty,: Not crazy about the texture. Don't like it, but will buy once in a while as a healthier alternative.",3
A1AGA4DW55Z4BK,"Not impressed yet, I got one package of almost all liquid and no actual product..: I ordered the variety pack. I haven't used them yet. The rating is for the fact that one of my rice packages is almost all water. I'll update the review depending on if the item tastes good or works for the purpose I plan to use them for.",1
A1E3V2HWYWBE09,These make a good meal where you need something in your stomach but ...: These make a good meal where you need something in your stomach but don't want the calories or carbs.  I make egg drop soup and vegetable soup with them.  They have good chew quality and feel like you're eating al dente pasta.,4
A1PHY91H5EN6PK,"Amazing but not for the price.: The smell is like a really bad fish smell but it goes away if you follow directions. The texture of these is really hard to swallow, but might be different in the other shapes.
My biggest complaint is the amount, however. I had no idea it was packaged in liquid and you barely get a half cup of noodles per bag. Definitely not worth the price. I wish these came in a dry form.",2
A227D15NV7E0OW,"hooray for low carb noodles: Once I learned how to cook these properly, they became a staple in my low carb diet.",4
A2HHYAEJGQ6N47,Not good...: Maybe I cooked them wrong but they taste like you're munching on silicone rubber.,2
AMCBOZCDW3THT,"Absolutely awful: I don't know if I got a defective pack or what, but the noodles were absolutely inedible, they looked and tatsted like thin fish line (and I boiled them before trying to eat).  They also had some pinkish residue I wasn't able to wash off.  I sent the whole order back and will never order this brand again.",1
A292K54D6WRW77,"Love them..: Love these, they are so easy to prepare and taste great...",5
A38VK33ULTSB5G,"Received the Box evidence of leakage,  Threw away the couple that was evidently leaking went back to cook it more were leaking a: I did not get a chance to taste this product because the packaging was leaking and there was black things floating inside the pouches that looked unhealthy",1
